Subj_id,search_type,repetition,set_size,stim,estimates,timeToEstimate,RT,accuracy
1,2,2,18,CinO,0.921951219512195,1.952021000000037,1.0301029999998863,1
1,2,3,18,CinO,0.921951219512195,1.952021000000037,0.649918999999878,1
1,2,4,18,CinO,0.921951219512195,1.952021000000037,1.313441000000108,1
1,3,0,6,OinC,0.505691056910569,1.8001170000001003,1.1119890000000887,1
1,3,1,6,OinC,0.505691056910569,1.8001170000001003,1.0004929999999586,1
1,3,2,6,OinC,0.505691056910569,1.8001170000001003,0.7914170000001032,1
1,3,3,6,OinC,0.505691056910569,1.8001170000001003,0.6475759999999137,1
1,3,4,6,OinC,0.505691056910569,1.8001170000001003,0.6700160000000324,1
1,4,0,18,OinC,0.8991869918699187,1.9334760000000533,0.7311979999999166,1
1,4,1,18,OinC,0.8991869918699187,1.9334760000000533,0.8883000000001048,1
