,Subj_id,estimates,timeToEstimate,RT,accuracy,set_size,search_type
2911,80,0.6096256684491981,3.0837090002519836,0.3035560000977421,1.0,15,conjunction
2912,80,0.6096256684491981,3.0837090002519836,0.29256099997111595,1.0,15,conjunction
2913,80,0.7807486631016043,5.817289999961998,0.25152100023557433,0.0,30,conjunction
2914,80,0.7807486631016043,5.817289999961998,0.23419199989494519,1.0,30,conjunction
2915,80,0.7807486631016043,5.817289999961998,0.2642020000455959,1.0,30,conjunction
2916,81,0.2374331550802138,2.200765000001731,0.3582720000022091,1.0,1,shape
2917,81,0.2374331550802138,2.200765000001731,0.4242960000029998,1.0,1,shape
2918,81,0.2374331550802138,2.200765000001731,0.36154600000212667,1.0,1,shape
2919,81,0.9561497326203208,2.4674330000029876,1.4641939999997848,1.0,5,shape
2920,81,0.9561497326203208,2.4674330000029876,0.8558260000025039,1.0,5,shape
2921,81,0.9561497326203208,2.4674330000029876,0.43749499999999536,1.0,5,shape
2922,81,1.6192513368983956,2.1676030000019817,0.43311800000071526,1.0,15,shape
2923,81,1.6192513368983956,2.1676030000019817,0.32511200000130336,1.0,15,shape
2924,81,1.6192513368983956,2.1676030000019817,0.4004250000008033,1.0,15,shape
2925,81,0.14759358288770041,1.3672930000001797,0.5933790000011213,1.0,30,shape
2926,81,0.14759358288770041,1.3672930000001797,0.48396999999997203,1.0,30,shape
2927,81,0.14759358288770041,1.3672930000001797,0.5433530000009341,1.0,30,shape
2928,81,0.1,1.9844090000027208,0.5285790000016859,1.0,1,color
2929,81,0.1,1.9844090000027208,0.43392600000152015,1.0,1,color
2930,81,0.1,1.9844090000027208,0.47456300000177,1.0,1,color
2931,81,1.4267379679144385,0.9170660000007774,0.37240000000118745,1.0,5,color
2932,81,1.4267379679144385,0.9170660000007774,0.2820520000004908,1.0,5,color
2933,81,1.4267379679144385,0.9170660000007774,0.35540600000252015,1.0,5,color
2934,81,2.1839572192513366,3.5507690000026195,0.43016900000110037,1.0,15,color
2935,81,2.1839572192513366,3.5507690000026195,0.42983100000221747,1.0,15,color
2936,81,2.1839572192513366,3.5507690000026195,0.30877300000161634,1.0,15,color
2937,81,3.304812834224599,1.6175400000009976,0.49795300000038695,1.0,30,color
2938,81,3.304812834224599,1.6175400000009976,0.3703450000020093,1.0,30,color
2939,81,3.304812834224599,1.6175400000009976,0.455657000002393,1.0,30,color
2940,81,0.1,0.88384100000115,0.45992000000263217,1.0,1,conjunction
2941,81,0.1,0.88384100000115,0.3731950000022189,1.0,1,conjunction
2942,81,0.1,0.88384100000115,0.20952300000158722,1.0,1,conjunction
2943,81,0.47700534759358293,2.184016000000178,0.342719000003126,1.0,5,conjunction
2944,81,0.47700534759358293,2.184016000000178,0.3803660000030068,1.0,5,conjunction
2945,81,0.47700534759358293,2.184016000000178,0.34896300000074554,1.0,5,conjunction
2946,81,1.067379679144385,3.001102999999828,0.7204340000004158,1.0,15,conjunction
2947,81,1.067379679144385,3.001102999999828,0.697747999999614,1.0,15,conjunction
2948,81,1.067379679144385,3.001102999999828,0.6203709999999264,1.0,15,conjunction
2949,81,1.4310160427807488,1.8340690000002213,1.0224839999996476,1.0,30,conjunction
