,Subj_id,estimates,timeToEstimate,RT,accuracy,set_size,search_type
27,1,2.0121580547112465,4.320335999937641,0.5709050000280258,1.0,2,orientation
28,1,2.0121580547112465,4.320335999937641,0.7827949999431439,1.0,2,orientation
29,1,2.0121580547112465,4.320335999937641,0.4678460001239146,1.0,2,orientation
30,1,1.7872340425531914,3.1709729999798144,0.6876160000464296,1.0,4,orientation
31,1,1.7872340425531914,3.1709729999798144,0.5969799999246025,1.0,4,orientation
32,1,1.7872340425531914,3.1709729999798144,0.5125940000117116,1.0,4,orientation
33,1,2.9361702127659575,2.285751000135075,0.7593820000777196,1.0,8,orientation
34,1,2.9361702127659575,2.285751000135075,0.731482999944943,1.0,8,orientation
35,1,2.9361702127659575,2.285751000135075,1.0333240000357617,1.0,8,orientation
36,1,0.6808510638297873,4.037319000010277,0.49293400009791366,1.0,2,color
37,1,0.6808510638297873,4.037319000010277,0.4971670000402955,1.0,2,color
38,1,0.6808510638297873,4.037319000010277,0.47644300005291007,1.0,2,color
39,1,1.6109422492401215,2.2040970000852393,0.5337829999469396,1.0,4,color
40,1,1.6109422492401215,2.2040970000852393,0.46402800009574274,1.0,4,color
41,1,1.6109422492401215,2.2040970000852393,0.4441829999783076,1.0,4,color
42,1,1.0577507598784193,3.685175000090079,0.5117709999553044,1.0,8,color
43,1,1.0577507598784193,3.685175000090079,0.41357299994918867,1.0,8,color
44,1,1.0577507598784193,3.685175000090079,0.5040819999774103,1.0,8,color
45,1,1.1246200607902734,6.335236000152887,0.7695650001394096,1.0,2,conjunction
46,1,1.1246200607902734,6.335236000152887,1.0193820000768756,1.0,2,conjunction
47,1,1.1246200607902734,6.335236000152887,0.6774889999408333,1.0,2,conjunction
48,1,1.8601823708206688,2.803510000048205,0.7894660001067677,1.0,4,conjunction
49,1,1.8601823708206688,2.803510000048205,0.7628710000231804,1.0,4,conjunction
50,1,1.8601823708206688,2.803510000048205,0.6162130000637844,1.0,4,conjunction
51,1,2.6626139817629175,2.3690809999734777,0.5496410000793402,1.0,8,conjunction
52,1,2.6626139817629175,2.3690809999734777,0.45669000005186533,1.0,8,conjunction
53,1,2.6626139817629175,2.3690809999734777,2.6418370001404545,1.0,8,conjunction
54,2,2.409756097560976,4.351159000017069,0.4748450000023295,1.0,2,orientation
55,2,2.409756097560976,4.351159000017069,0.5378060000150872,1.0,2,orientation
56,2,2.409756097560976,4.351159000017069,0.6168050000215589,1.0,2,orientation
57,2,3.209756097560976,2.8671640000240877,0.6863350000063074,1.0,4,orientation
58,2,3.209756097560976,2.8671640000240877,0.7423380000248435,1.0,4,orientation
59,2,3.209756097560976,2.8671640000240877,0.4777090000162425,1.0,4,orientation
60,2,3.840650406504065,4.150217000017408,1.3629280000249273,1.0,8,orientation
61,2,3.840650406504065,4.150217000017408,0.8154130000148725,1.0,8,orientation
62,2,3.840650406504065,4.150217000017408,0.7438480000192358,1.0,8,orientation
63,2,2.4227642276422765,3.8170359999991197,0.6912400000038615,1.0,2,color
64,2,2.4227642276422765,3.8170359999991197,0.44269100000022443,1.0,2,color
65,2,2.4227642276422765,3.8170359999991197,0.5063920000098296,1.0,2,color
66,2,2.0065040650406507,5.150070000001549,0.6104339999992808,1.0,4,color
67,2,2.0065040650406507,5.150070000001549,0.47730100000690434,1.0,4,color
68,2,2.0065040650406507,5.150070000001549,0.6086750000216998,1.0,4,color
69,2,2.026016260162602,6.616620000001261,0.8732350000089791,1.0,8,color
70,2,2.026016260162602,6.616620000001261,0.014836000006791437,0.0,8,color
71,2,2.026016260162602,6.616620000001261,0.943353000015195,1.0,8,color
72,2,2.819512195121951,7.0494770000063,0.639094000025536,1.0,2,conjunction
73,2,2.819512195121951,7.0494770000063,0.6296940000029281,1.0,2,conjunction
74,2,2.819512195121951,7.0494770000063,0.6978030000008876,1.0,2,conjunction
75,2,3.2162601626016256,4.783645000019198,0.8793830000021844,1.0,4,conjunction
76,2,3.2162601626016256,4.783645000019198,0.5363350000001956,1.0,4,conjunction
77,2,3.2162601626016256,4.783645000019198,0.7956810000128463,1.0,4,conjunction
78,2,3.6260162601626016,8.84893000001571,0.7194380000128294,1.0,8,conjunction
79,2,3.6260162601626016,8.84893000001571,0.7120610000167799,1.0,8,conjunction
80,2,3.6260162601626016,8.84893000001571,1.37073600001444,1.0,8,conjunction
81,3,0.9576547231270358,4.104756999980483,0.7271760000111536,1.0,2,orientation
82,3,0.9576547231270358,4.104756999980483,1.5452949999786505,1.0,2,orientation
83,3,0.9576547231270358,4.104756999980483,0.8758679999854648,1.0,2,orientation
84,3,1.0293159609120521,2.7203419999618927,0.8267399999898917,1.0,4,orientation
85,3,1.0293159609120521,2.7203419999618927,0.6835490000106802,1.0,4,orientation
86,3,1.0293159609120521,2.7203419999618927,1.2252479999622155,1.0,4,orientation
87,3,1.1140065146579805,3.154052999983818,1.0232470000085305,1.0,8,orientation
88,3,1.1140065146579805,3.154052999983818,0.8921659999782569,1.0,8,orientation
89,3,1.1140065146579805,3.154052999983818,0.7851340000121855,1.0,8,orientation
90,3,1.022801302931596,1.9859650000140683,0.9819759999889357,1.0,2,color
91,3,1.022801302931596,1.9859650000140683,1.0986439999639115,1.0,2,color
92,3,1.022801302931596,1.9859650000140683,1.126158000012103,1.0,2,color
93,3,0.990228013029316,2.5368150000084717,0.8902350000122679,1.0,4,color
94,3,0.990228013029316,2.5368150000084717,0.02642999999591848,1.0,4,color
95,3,0.990228013029316,2.5368150000084717,1.0980389999970213,1.0,4,color
96,3,1.009771986970684,6.5413719999717,0.9992269999834098,1.0,8,color
97,3,1.009771986970684,6.5413719999717,0.971291000010082,1.0,8,color
98,3,1.009771986970684,6.5413719999717,0.9427369999699294,1.0,8,color
99,3,0.990228013029316,2.820366999989972,0.9793670000056154,1.0,2,conjunction
100,3,0.990228013029316,2.820366999989972,0.7090929999955697,1.0,2,conjunction
101,3,0.990228013029316,2.820366999989972,1.2214919999669946,1.0,2,conjunction
102,3,1.0293159609120521,1.652207999987775,1.367888999984134,1.0,4,conjunction
103,3,1.0293159609120521,1.652207999987775,0.8944429999691492,1.0,4,conjunction
104,3,1.0293159609120521,1.652207999987775,1.1960309999977181,1.0,4,conjunction
105,3,1.3355048859934855,6.894827999991569,1.3849639999792271,1.0,8,conjunction
106,3,1.3355048859934855,6.894827999991569,1.3931369999911112,1.0,8,conjunction
107,3,1.3355048859934855,6.894827999991569,0.8674999999669671,1.0,8,conjunction
108,4,1.4202049780380674,9.902274000010046,1.9885149999861023,1.0,2,orientation
109,4,1.4202049780380674,9.902274000010046,2.3124619999660645,1.0,2,orientation
110,4,1.4202049780380674,9.902274000010046,1.9726489999953192,1.0,2,orientation
111,4,1.554904831625183,4.437478999968007,1.8987589999773773,1.0,4,orientation
112,4,1.554904831625183,4.437478999968007,1.961107999976317,1.0,4,orientation
113,4,1.554904831625183,4.437478999968007,2.151631999988225,1.0,4,orientation
114,4,2.2108345534407023,5.0535429999669725,2.178996000010404,1.0,8,orientation
115,4,2.2108345534407023,5.0535429999669725,2.1835009999742616,1.0,8,orientation
116,4,2.2108345534407023,5.0535429999669725,2.0467539999814472,1.0,8,orientation
117,4,1.437774524158126,3.9361780000008584,3.1859269999949027,1.0,2,color
118,4,1.437774524158126,3.9361780000008584,1.828681000013021,1.0,2,color
119,4,1.437774524158126,3.9361780000008584,1.3771089999718824,1.0,2,color
120,4,1.3616398243045387,12.835621999977768,2.3329659999950674,1.0,4,color
121,4,1.3616398243045387,12.835621999977768,2.160609999982873,1.0,4,color
122,4,1.3616398243045387,12.835621999977768,2.963803000005777,1.0,4,color
123,4,1.4084919472913615,3.05229899997724,1.6664029999753693,1.0,8,color
124,4,1.4084919472913615,3.05229899997724,2.5074329999694602,1.0,8,color
125,4,1.4084919472913615,3.05229899997724,1.9303570000107284,1.0,8,color
126,4,2.404099560761347,10.185241999988065,2.1649349999905096,1.0,2,conjunction
127,4,2.404099560761347,10.185241999988065,1.4440099999863887,1.0,2,conjunction
128,4,2.404099560761347,10.185241999988065,1.6493979999781587,1.0,2,conjunction
129,4,3.2240117130307464,7.4185419999728035,2.0200499999986494,1.0,4,conjunction
130,4,3.2240117130307464,7.4185419999728035,1.8666979999745963,1.0,4,conjunction
131,4,3.2240117130307464,7.4185419999728035,2.1303479999827104,0.0,4,conjunction
132,4,1.5021961932650072,6.968934999965539,2.5463310000058264,1.0,8,conjunction
133,4,1.5021961932650072,6.968934999965539,2.217164999988279,1.0,8,conjunction
134,4,1.5021961932650072,6.968934999965539,1.444871000010753,1.0,8,conjunction
135,5,0.6062500000000002,5.9,0.3,1.0,2,orientation
136,5,0.6062500000000002,5.9,0.3,0.0,2,orientation
137,5,0.6062500000000002,5.9,1.6,1.0,2,orientation
138,5,0.6062500000000002,0.5,4.8,0.0,4,orientation
139,5,0.6062500000000002,0.5,1.4,1.0,4,orientation
140,5,0.6062500000000002,0.5,1.0,0.0,4,orientation
141,5,0.5687500000000001,5.5,0.2,0.0,8,orientation
142,5,0.5687500000000001,5.5,0.2,0.0,8,orientation
143,5,0.5687500000000001,5.5,0.3,0.0,8,orientation
144,5,0.28125,2.0,1.2,1.0,2,color
145,5,0.28125,2.0,0.5,1.0,2,color
146,5,0.28125,2.0,0.5,1.0,2,color
147,5,0.71875,2.9,0.4,1.0,4,color
148,5,0.71875,2.9,0.2,1.0,4,color
149,5,0.71875,2.9,0.2,1.0,4,color
150,5,0.2437499999999999,3.5,0.0,1.0,8,color
151,5,0.2437499999999999,3.5,0.2,1.0,8,color
152,5,0.2437499999999999,3.5,0.2,1.0,8,color
153,5,0.17499999999999982,4.6,0.4,1.0,2,conjunction
154,5,0.17499999999999982,4.6,0.3,0.0,2,conjunction
155,5,0.17499999999999982,4.6,0.1,0.0,2,conjunction
156,5,0.9812500000000002,2.9,0.0,1.0,4,conjunction
157,5,0.9812500000000002,2.9,0.2,1.0,4,conjunction
158,5,0.9812500000000002,2.9,0.2,0.0,4,conjunction
159,5,1.0437500000000002,5.1,0.2,0.0,8,conjunction
160,5,1.0437500000000002,5.1,0.2,0.0,8,conjunction
161,5,1.0437500000000002,5.1,0.3,0.0,8,conjunction
162,6,1.1720053671506978,7.3913200000000066,1.3907000000000116,1.0,2,orientation
163,6,1.1720053671506978,7.3913200000000066,1.1682399999999906,0.0,2,orientation
164,6,1.1720053671506978,7.3913200000000066,0.5164000000000233,1.0,2,orientation
165,6,2.7978465515383153,9.07872,0.6042600000000093,0.0,4,orientation
166,6,2.7978465515383153,9.07872,0.6201199999999953,1.0,4,orientation
167,6,2.7978465515383153,9.07872,0.7902199999999721,0.0,4,orientation
168,6,0.30524897414935204,8.453440000000002,0.8434000000000232,0.0,8,orientation
169,6,0.30524897414935204,8.453440000000002,0.6045800000000163,0.0,8,orientation
170,6,0.30524897414935204,8.453440000000002,0.8829400000000023,0.0,8,orientation
171,6,1.1720053671506978,2.4909199999999836,0.4799199999999837,0.0,2,color
172,6,1.1720053671506978,2.4909199999999836,0.39567999999999304,0.0,2,color
173,6,1.1720053671506978,2.4909199999999836,0.3310999999999767,0.0,2,color
174,6,1.4519515313498905,10.028959999999993,0.5430399999999791,0.0,4,color
175,6,1.4519515313498905,10.028959999999993,0.5362399999999907,0.0,4,color
176,6,1.4519515313498905,10.028959999999993,0.359,0.0,4,color
177,6,1.4196500508653682,16.50051999999999,0.4094199999999837,0.0,8,color
178,6,1.4196500508653682,16.50051999999999,0.409179999999993,0.0,8,color
179,6,1.4196500508653682,16.50051999999999,0.42303999999997904,1.0,8,color
180,6,1.6296096740147625,5.988559999999998,0.4151199999999953,0.0,2,conjunction
181,6,1.6296096740147625,5.988559999999998,0.781280000000028,0.0,2,conjunction
182,6,1.6296096740147625,5.988559999999998,0.41984000000002564,1.0,2,conjunction
183,6,1.4088828907038606,31.426359999999985,0.7240599999999977,0.0,4,conjunction
184,6,1.4088828907038606,31.426359999999985,0.48821999999997207,0.0,4,conjunction
185,6,1.4088828907038606,31.426359999999985,0.5975999999999767,0.0,4,conjunction
186,6,0.579811558267791,10.222900000000024,0.6284000000000233,0.0,8,conjunction
187,6,0.579811558267791,10.222900000000024,0.6674600000000209,1.0,8,conjunction
188,6,0.579811558267791,10.222900000000024,0.8125599999999976,0.0,8,conjunction
189,7,1.011382113821138,4.865362000017776,0.764155999996583,1.0,2,orientation
190,7,1.011382113821138,4.865362000017776,0.5353809999996156,1.0,2,orientation
191,7,1.011382113821138,4.865362000017776,1.0696480000140727,1.0,2,orientation
192,7,1.6097560975609757,2.253002000008724,0.23926000001237843,1.0,4,orientation
193,7,1.6097560975609757,2.253002000008724,0.7497770000007004,1.0,4,orientation
194,7,1.6097560975609757,2.253002000008724,0.5823790000151202,1.0,4,orientation
195,7,1.616260162601626,4.9339209999986195,0.0002080000041751191,0.0,8,orientation
196,7,1.616260162601626,4.9339209999986195,1.0620760000097507,1.0,8,orientation
197,7,1.616260162601626,4.9339209999986195,0.5138290000141132,1.0,8,orientation
198,7,0.4065040650406506,2.2005230000225127,0.6517770000152232,1.0,2,color
199,7,0.4065040650406506,2.2005230000225127,0.6411990000024088,1.0,2,color
200,7,0.4065040650406506,2.2005230000225127,0.4925460000075691,1.0,2,color
201,7,0.4130081300813009,2.484188000016351,0.692945000010397,1.0,4,color
202,7,0.4130081300813009,2.484188000016351,0.6151410000091128,1.0,4,color
203,7,0.4130081300813009,2.484188000016351,0.62248500001707,1.0,4,color
204,7,0.4325203252032521,4.498746999999348,1.227889999994688,1.0,8,color
205,7,0.4325203252032521,4.498746999999348,0.7156350000022212,1.0,8,color
206,7,0.4325203252032521,4.498746999999348,0.6603110000116575,1.0,8,color
207,7,0.44552845528455265,3.5161130000086267,0.7456290000030713,1.0,2,conjunction
208,7,0.44552845528455265,3.5161130000086267,0.8677120000125724,0.0,2,conjunction
209,7,0.44552845528455265,3.5161130000086267,0.8087580000002345,1.0,2,conjunction
210,7,1.616260162601626,6.530335000009378,1.3314080000050452,1.0,4,conjunction
211,7,1.616260162601626,6.530335000009378,0.7260350000172912,1.0,4,conjunction
212,7,1.616260162601626,6.530335000009378,1.012953000008667,0.0,4,conjunction
213,7,1.2390243902439027,2.0346690000026575,1.0419110000151268,1.0,8,conjunction
214,7,1.2390243902439027,2.0346690000026575,0.7997040000097768,1.0,8,conjunction
215,7,1.2390243902439027,2.0346690000026575,1.1944199999999254,1.0,8,conjunction
216,8,0.36728425615718496,5.9179800000049,0.02916700000525452,1.0,2,orientation
217,8,0.36728425615718496,5.9179800000049,0.44859899999486513,1.0,2,orientation
218,8,0.36728425615718496,5.9179800000049,0.7037649999958813,1.0,2,orientation
219,8,0.7678851575092129,1.6522109999947425,0.9495790000057314,1.0,4,orientation
220,8,0.7678851575092129,1.6522109999947425,0.7241699999983539,1.0,4,orientation
221,8,0.7678851575092129,1.6522109999947425,0.6990839999944437,1.0,4,orientation
222,8,2.3342346817956425,7.052253999994864,0.46518699999823004,1.0,8,orientation
223,8,2.3342346817956425,7.052253999994864,0.6046539999952074,1.0,8,orientation
224,8,2.3342346817956425,7.052253999994864,1.032699000004446,1.0,8,orientation
225,8,0.8520113467931392,3.1342659999987807,0.6918120000008494,1.0,2,color
226,8,0.8520113467931392,3.1342659999987807,0.44047800000442655,1.0,2,color
227,8,0.8520113467931392,3.1342659999987807,0.6519510000061127,0.0,2,color
228,8,0.31520613898142136,2.3179099999956962,0.6502549999928451,1.0,4,color
229,8,0.31520613898142136,2.3179099999956962,0.5408690000010538,1.0,4,color
230,8,0.31520613898142136,2.3179099999956962,0.5657199999959557,1.0,4,color
231,8,0.2791520578597386,2.051487999996345,0.549183000005607,1.0,8,color
232,8,0.2791520578597386,2.051487999996345,0.6378329999966663,1.0,8,color
233,8,0.2791520578597386,2.051487999996345,0.449065999995626,1.0,8,color
234,8,0.6837589682252871,6.352328999998251,0.564204999997979,1.0,2,conjunction
235,8,0.6837589682252871,6.352328999998251,0.4995429999944172,1.0,2,conjunction
236,8,0.6837589682252871,6.352328999998251,0.5739950000006938,1.0,2,conjunction
237,8,0.86803538284722,2.734729999997915,0.6025620000011986,1.0,4,conjunction
238,8,0.86803538284722,2.734729999997915,0.8834990000058897,1.0,4,conjunction
239,8,0.86803538284722,2.734729999997915,0.6119700000004378,1.0,4,conjunction
240,8,1.8334835551056075,10.0358829999991,2.729359000004857,1.0,8,conjunction
241,8,1.8334835551056075,10.0358829999991,1.270088000000338,1.0,8,conjunction
242,8,1.8334835551056075,10.0358829999991,1.189407000000181,1.0,8,conjunction
243,9,2.085106382978723,2.2541199999999955,0.44459999999997674,1.0,2,orientation
244,9,2.085106382978723,2.2541199999999955,0.4554000000000233,1.0,2,orientation
245,9,2.085106382978723,2.2541199999999955,0.40620000000001166,0.0,2,orientation
246,9,1.9939209726443767,3.4040199999999894,0.9065199999999896,1.0,4,orientation
247,9,1.9939209726443767,3.4040199999999894,0.6847999999999883,1.0,4,orientation
248,9,1.9939209726443767,3.4040199999999894,1.110640000000014,1.0,4,orientation
249,9,0.8145896656534952,2.739239999999991,1.6746199999999953,1.0,8,orientation
250,9,0.8145896656534952,2.739239999999991,1.1384400000000023,1.0,8,orientation
251,9,0.8145896656534952,2.739239999999991,0.7613800000000046,1.0,8,orientation
252,9,1.264437689969605,2.2212999999999883,0.3947999999999884,1.0,2,color
253,9,1.264437689969605,2.2212999999999883,0.559359999999986,1.0,2,color
254,9,1.264437689969605,2.2212999999999883,0.4588999999999942,1.0,2,color
255,9,1.264437689969605,4.8371600000000035,0.5102399999999907,1.0,4,color
256,9,1.264437689969605,4.8371600000000035,0.4527600000000093,1.0,4,color
257,9,1.264437689969605,4.8371600000000035,0.5642999999999884,1.0,4,color
258,9,0.8145896656534952,4.8872000000000115,0.626140000000014,1.0,8,color
259,9,0.8145896656534952,4.8872000000000115,0.941320000000007,1.0,8,color
260,9,0.8145896656534952,4.8872000000000115,0.3559000000000233,1.0,8,color
261,9,0.8145896656534952,3.2530199999999896,0.5240200000000186,1.0,2,conjunction
262,9,0.8145896656534952,3.2530199999999896,0.46855999999999765,1.0,2,conjunction
263,9,0.8145896656534952,3.2530199999999896,0.6686799999999931,1.0,2,conjunction
264,9,3.331306990881459,4.969739999999991,1.1232399999999907,1.0,4,conjunction
265,9,3.331306990881459,4.969739999999991,0.0075,1.0,4,conjunction
266,9,3.331306990881459,4.969739999999991,1.1880599999999977,1.0,4,conjunction
267,9,0.6018237082066871,8.702559999999998,0.6025199999999895,1.0,8,conjunction
268,9,0.6018237082066871,8.702559999999998,0.6527000000000116,1.0,8,conjunction
269,9,0.6018237082066871,8.702559999999998,1.5222399999999907,1.0,8,conjunction
270,10,2.2991869918699184,2.6928479999877744,1.0562219999941589,1.0,2,orientation
271,10,2.2991869918699184,2.6928479999877744,0.9433019999783137,1.0,2,orientation
272,10,2.2991869918699184,2.6928479999877744,0.8327409999909577,1.0,2,orientation
273,10,1.232520325203252,3.3064919999876294,2.5756949999808856,0.0,4,orientation
274,10,1.232520325203252,3.3064919999876294,2.2843949999897157,1.0,4,orientation
275,10,1.232520325203252,3.3064919999876294,0.9117559999779623,1.0,4,orientation
276,10,1.245528455284553,0.8790099999967206,1.155030999978626,1.0,8,orientation
277,10,1.245528455284553,0.8790099999967206,0.7984459999920218,1.0,8,orientation
278,10,1.245528455284553,0.8790099999967206,0.7707100000015343,1.0,8,orientation
279,10,0.4065040650406506,3.0935129999813507,0.005399999998422572,0.0,2,color
280,10,0.4065040650406506,3.0935129999813507,0.7223290000029956,1.0,2,color
281,10,0.4065040650406506,3.0935129999813507,0.7268030000016733,1.0,2,color
282,10,0.7902439024390242,3.039298999998282,0.6178899999829591,1.0,4,color
283,10,0.7902439024390242,3.039298999998282,0.6682840000044089,1.0,4,color
284,10,0.7902439024390242,3.039298999998282,0.8469340000008233,1.0,4,color
285,10,1.0634146341463415,9.717009999988397,0.5413249999984692,1.0,8,color
286,10,1.0634146341463415,9.717009999988397,0.6449199999886333,1.0,8,color
287,10,1.0634146341463415,9.717009999988397,1.7365189999919968,1.0,8,color
288,10,0.2308943089430895,1.3329239999895508,0.8110140000033716,1.0,2,conjunction
289,10,0.2308943089430895,1.3329239999895508,0.5954059999903839,1.0,2,conjunction
290,10,0.2308943089430895,1.3329239999895508,0.7226889999926789,1.0,2,conjunction
291,10,1.6357723577235772,2.4642829999932436,1.5471380000037025,1.0,4,conjunction
292,10,1.6357723577235772,2.4642829999932436,1.0865200000046753,1.0,4,conjunction
293,10,1.6357723577235772,2.4642829999932436,0.9831499999944353,1.0,4,conjunction
294,10,2.63739837398374,4.901913000003493,0.9282599999956438,1.0,8,conjunction
295,10,2.63739837398374,4.901913000003493,2.1721329999875163,1.0,8,conjunction
296,10,2.63739837398374,4.901913000003493,1.2287539999950094,1.0,8,conjunction
297,11,0.8145896656534952,3.0857500000000293,0.8119040000000095,1.0,2,orientation
298,11,0.8145896656534952,3.0857500000000293,0.8803900000000431,1.0,2,orientation
299,11,0.8145896656534952,3.0857500000000293,0.6853000000000465,1.0,2,orientation
300,11,0.8449848024316111,6.469983000000007,0.7434119999999821,1.0,4,orientation
301,11,0.8449848024316111,6.469983000000007,0.7402619999999879,1.0,4,orientation
302,11,0.8449848024316111,6.469983000000007,1.1156360000000276,1.0,4,orientation
303,11,1.13677811550152,2.387006000000023,1.2095710000000255,1.0,8,orientation
304,11,1.13677811550152,2.387006000000023,0.9704379999999947,1.0,8,orientation
305,11,1.13677811550152,2.387006000000023,0.9466330000000307,1.0,8,orientation
306,11,0.9483282674772036,2.1353790000000155,1.0846910000000207,1.0,2,color
307,11,0.9483282674772036,2.1353790000000155,0.9576940000000177,1.0,2,color
308,11,0.9483282674772036,2.1353790000000155,0.5716460000000079,1.0,2,color
309,11,0.905775075987842,3.718859000000026,2.6872390000000013,1.0,4,color
310,11,0.905775075987842,3.718859000000026,0.5090070000000414,1.0,4,color
311,11,0.905775075987842,3.718859000000026,0.7548870000000752,1.0,4,color
312,11,0.8024316109422491,3.268631000000038,0.5693799999999756,1.0,8,color
313,11,0.8024316109422491,3.268631000000038,0.22784700000006705,1.0,8,color
314,11,0.8024316109422491,3.268631000000038,0.6010820000000531,1.0,8,color
315,11,0.8267477203647418,3.785637000000046,0.9945990000000166,1.0,2,conjunction
316,11,0.8267477203647418,3.785637000000046,0.8564870000000229,1.0,2,conjunction
317,11,0.8267477203647418,3.785637000000046,1.3473340000000025,1.0,2,conjunction
318,11,1.148936170212766,3.668984000000026,1.039945000000036,1.0,4,conjunction
319,11,1.148936170212766,3.668984000000026,0.945542000000045,1.0,4,conjunction
320,11,1.148936170212766,3.668984000000026,1.288991000000009,1.0,4,conjunction
321,11,1.209726443768997,5.020931000000041,1.138932000000117,1.0,8,conjunction
322,11,1.209726443768997,5.020931000000041,3.014875,0.0,8,conjunction
323,11,1.209726443768997,5.020931000000041,1.1505910000000148,1.0,8,conjunction
324,12,0.7561290322580647,1.768393000010663,0.6195179999960528,0.0,2,orientation
325,12,0.7561290322580647,1.768393000010663,1.10920199999318,0.0,2,orientation
326,12,0.7561290322580647,1.768393000010663,0.6972740000310296,0.0,2,orientation
327,12,0.7406451612903227,4.118169000033667,0.512749999980966,0.0,4,orientation
328,12,0.7406451612903227,4.118169000033667,0.6627900000259397,0.0,4,orientation
329,12,0.7406451612903227,4.118169000033667,0.3619660000036238,0.0,4,orientation
330,12,1.2206451612903226,1.7185749999849358,0.7060930000295339,0.0,8,orientation
331,12,1.2206451612903226,1.7185749999849358,0.41069099999262837,1.0,8,orientation
332,12,1.2206451612903226,1.7185749999849358,0.622569000014104,0.0,8,orientation
333,12,0.8077419354838709,2.1183039999884206,0.703451999997138,0.0,2,color
334,12,0.8077419354838709,2.1183039999884206,0.4203820000317646,0.0,2,color
335,12,0.8077419354838709,2.1183039999884206,0.385901999996102,0.0,2,color
336,12,1.59741935483871,1.6011050000005342,0.70441400000258,1.0,4,color
337,12,1.59741935483871,1.6011050000005342,0.414965000000404,0.0,4,color
338,12,1.59741935483871,1.6011050000005342,0.6561469999916153,0.0,4,color
339,12,3.259354838709678,5.052399000035395,0.36469000000995583,0.0,8,color
340,12,3.259354838709678,5.052399000035395,0.3873790000261506,1.0,8,color
341,12,3.259354838709678,5.052399000035395,0.693328000014124,0.0,8,color
342,12,1.9845161290322582,5.935062000031175,0.39699400000064633,0.0,2,conjunction
343,12,1.9845161290322582,5.935062000031175,0.6731630000273581,0.0,2,conjunction
344,12,1.9845161290322582,5.935062000031175,0.6646730000363313,1.0,2,conjunction
345,12,1.6438709677419356,2.6187960000349557,0.526100000012375,0.0,4,conjunction
346,12,1.6438709677419356,2.6187960000349557,0.5491220000048052,0.0,4,conjunction
347,12,1.6438709677419356,2.6187960000349557,0.5654300000011572,0.0,4,conjunction
348,12,2.861935483870968,4.336253999982582,1.1538419999863836,0.0,8,conjunction
349,12,2.861935483870968,4.336253999982582,1.0296399999972201,0.0,8,conjunction
350,12,2.861935483870968,4.336253999982582,0.341547000030987,0.0,8,conjunction
351,13,0.5045592705167175,7.253505000020188,1.0644949999869278,0.0,2,orientation
352,13,0.5045592705167175,7.253505000020188,1.3395630000187084,1.0,2,orientation
353,13,0.5045592705167175,7.253505000020188,0.7531020000007411,0.0,2,orientation
354,13,0.8206686930091185,1.0708880000338832,0.7302090000370226,0.0,4,orientation
355,13,0.8206686930091185,1.0708880000338832,0.4524150000021909,0.0,4,orientation
356,13,0.8206686930091185,1.0708880000338832,0.6406810000366823,1.0,4,orientation
357,13,1.884498480243161,2.669772000017139,0.10793900002163719,1.0,8,orientation
